"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","WT_100_1","WT_100_2","WT_100_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT",0.0842753247250835,-0.222739168146048,-0.0670571881110885,-0.203104530968189,-0.168116396960471,-0.134908855891754,0.140934230365962,0.411186068736874,-0.0852523442915698,0.267287854524963,0.05789148482969,-0.0922198494011829,-0.0878214648204582,-0.05985625934542,0.0245070590050831,-0.00426604063672584,-0.538605905817031,-0.111017465272337
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT",0.321115482074906,0.189832241830407,0.120009539140272,-0.121807652038928,0.0209765929302692,0.352292832674188,-0.306823353717097,-0.441375366890221,-0.379110776694464,-0.467419527225603,-0.428775359024888,-0.28292855835005,0.0357579224415169,0.451411231291286,0.343232327867685,0.239845463893985,0.112444265786187,0.203248779078502
"GOBP_REGULATION_OF_JNK_CASCADE",-0.0187864255736519,0.100203973738247,-0.095626417862348,0.127256536457357,-0.0845520515083821,0.260014977144116,-0.195653773914751,-0.306932142384123,-0.1488251597055,-0.299613059733025,-0.31610645080708,-0.320631275997189,0.248557095052493,0.297655996565674,0.252681556010528,0.266727672052153,0.0245261230918589,0.084285736891278
"GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE",0.116100399333788,0.163032509095702,-0.0808707875780462,0.117085328474174,-0.102381360545217,0.364244390273147,-0.154393631931163,-0.212887133204509,-0.306512187865943,-0.404231061919144,-0.416316487127801,-0.36543554855477,0.174307912687346,0.212884867534651,0.305202953865647,0.341030313259107,0.110453554937151,0.0393112088383578
"GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE",-0.158340728358001,0.0251921042589414,-0.173376251825646,0.118300428956614,-0.0714091446855625,0.159900673002011,-0.106055951556398,-0.301566263494866,0.0199941104646123,-0.174101082875702,-0.250577054715569,-0.269099573296248,0.245428731897907,0.238569188435828,0.195505739655793,0.253406983961326,-0.0344250019698116,0.0333295988034161
"GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS",0.219820776566935,0.16595372285889,-0.0393349169667776,-0.349843611183759,-0.0340191065864887,-0.0873196182403723,-0.0837359914712554,0.0934431273902475,0.219009405351209,-0.132427595507861,-0.105451102195796,-0.193664208966376,0.440652330362255,0.28225368341438,0.203841487472597,-0.249391130161272,-0.364723099552741,-0.00726463310951747
"GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS",-0.180505727582018,0.201729924487707,0.116353521715987,-0.318011660251093,-0.212721132164531,-0.239275901870257,-0.103258493617281,0.00858356164965701,0.302688921525667,0.101707894885804,-0.360341509638066,-0.365310298044303,0.386380642770367,0.36731590994381,0.0814165041528541,-0.167593279053853,-0.313037258324012,-0.0950974100841769
"GOBP_DIACYLGLYCEROL_CATABOLIC_PROCESS",0.0457546457021634,-0.124672537747244,0.102269308166366,-0.621823037282434,-0.0487320193239569,-0.403403260936662,0.200088637026304,0.21774661292706,0.325979957822854,0.288422609457476,-0.148708389125647,-0.43440545917036,0.576700178714594,0.0517785530325517,-0.24557120946838,-0.432322899040815,0.423636917604785,-0.196939069176297
"GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS",0.307048037370109,0.223314708472238,0.204677712863193,0.137876219366546,0.215378958167657,0.373391978927319,-0.4863043287301,-0.40550825667946,-0.0345520431895657,-0.637439129872,-0.646666687384047,-0.473382148829959,0.376142737785273,0.343109877858312,0.294081646570608,0.449114939207231,0.192548864831953,-0.0888462769966586
"GOBP_AMINO_SUGAR_CATABOLIC_PROCESS",0.148261740459601,0.219646551304356,0.157702440873951,-0.262706370004316,0.126745838768349,0.0516807282005868,-0.021285179731708,-0.210936361095428,0.0368567005687399,-0.061618278635398,-0.363454877808492,-0.532057966284497,0.561043367189623,0.20455515794638,0.12014577076621,-0.176896398473167,0.131428766897327,0.111791091518289
"GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",0.35717323867835,0.254603941105179,-0.106859775983984,-0.305237431286079,0.197479672811213,0.337140479879582,-0.130787739221635,-0.252551747600767,-0.134257450496913,-0.527486192441825,-0.519226871380833,-0.593872497977028,0.413219141959071,0.528452278234255,0.502382288897334,0.448792240332798,0.0180476311327529,0.111130194131415
"GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS",0.00232605579167014,0.165019488527881,0.0515125590504866,-0.0293113693267189,0.0938939739676519,0.0899284477466732,-0.348143696688219,-0.139440590061106,-0.0877382667962155,-0.233930365892683,-0.240641774364541,-0.400764044938267,0.402937735060212,0.347107787481612,0.1853260845301,0.305454482066141,-0.0669182745019416,0.0771060435308268
"GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS",0.159738551476985,0.418533013686208,0.223114304750753,0.05959302339254,0.136534568525436,0.198523372942726,-0.329798037764455,-0.373626477188766,-0.00737841119592889,-0.367135187519982,-0.400374828326732,-0.450405081266788,0.426314807995599,0.320844154104996,0.36850550091118,0.144447133848248,-0.204775381151327,0.0497725960375717
"GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS",-0.198159953782517,-0.112117951958094,-0.0850828534370832,-0.305418642257676,-0.194204866948747,0.162977000360034,0.00628227127064512,-0.0982994365754062,0.170769867070177,0.00436190928651892,-0.0588144278459456,-0.269808976135774,0.382785621777764,0.150946701821605,0.112343854772792,0.20258626804732,-0.327618198897446,-0.0179323942137767
"GOBP_5_PHOSPHORIBOSE_1_DIPHOSPHATE_METABOLIC_PROCESS",0.460901899820522,-0.301160800021012,0.250794912906911,0.115033848571887,-0.121701784435242,0.531125684364951,0.0182382657662494,-0.172774779884248,-0.296950430824369,-0.677420593770025,-0.730224782165634,-0.673372443337986,0.457174626882478,0.438222529477306,0.431071608449281,0.7699043668626,0.25552652941406,0.200617014504392
"GOBP_URATE_METABOLIC_PROCESS",0.394675850661654,0.484736012856863,0.500219699001274,0.106166395320574,0.579949759902116,0.298775640777957,-0.365199681964675,-0.421058048713819,-0.378866493586315,-0.39482613455678,-0.410231743197749,-0.278807197970975,0.393165597824361,0.0974354322304956,-0.0214541473430439,0.0801628026894004,0.0548404144222033,0.15591748934044
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",-0.0187959008304014,-0.288963002270829,-0.158561088238522,0.122062592410873,-0.287386936300022,0.219186758041202,0.234670467673006,-0.0542017118694645,0.204584519417679,-0.275602958714902,-0.228305156096782,-0.173178982344987,0.369225952529745,0.170540562772497,0.265534969084316,0.3250966843484,-0.414417277054274,-0.0436460224593173
"GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS",0.158786319309122,0.0367957026035321,0.0502414974655688,-0.159938019194448,-0.0222051381548569,0.118429539034826,-0.0954278691407526,-0.165664806125742,-0.0435797078835128,-0.368122198532376,-0.318224854561996,-0.309468281239204,0.251944340803604,0.267141436024689,0.233153541830057,0.224028911884362,-0.0750769773207952,0.0401840837048258
"GOBP_L_CYSTEINE_METABOLIC_PROCESS",-0.588732286186619,-0.662356860295047,0.0274158145900363,-0.18026363821689,-0.772377995586052,-0.453740005983554,-0.0438956949191732,0.428320508912052,0.170078209990358,0.491630837997812,0.8076347017934,0.354039373393489,-0.336163337411695,0.562274848188107,0.0588968265122598,-0.395610660126657,-0.427131822319999,-0.337842432713078
"GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS",-0.0543432129881488,0.186792039548373,-0.0856162656945141,-0.075350121784472,0.0734766166829537,0.0840745933648891,0.0272706775787976,-0.070097895646079,0.0414467091006732,-0.211059325007195,-0.27364108673367,-0.16629837374276,0.275510107764425,0.222499315011478,0.363443617411813,0.00202906364815275,-0.232346559860588,0.0973543045054807
"GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS",-0.176385329423124,-0.014166781686957,-0.332349892765776,0.0431799947321563,0.207525529583816,0.148181061993666,0.214738317279018,-0.0159673920429703,0.210394368884893,-0.151537600060001,-0.283186021692513,-0.125825874181881,-0.0156268475567727,0.0516339091146976,0.234177704501461,0.257837143243947,-0.195891232442977,0.0495042812259596
"GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.120590732508438,0.154879288057401,0.322242110306398,0.0407993673709802,-0.0587973326196531,0.0806961124108007,-0.485314702669516,-0.431310917110766,-0.272899849985665,-0.435083021755786,-0.458495117589884,-0.337487489023786,0.530245317920705,0.349072427495601,0.270666606350603,0.483347864112042,0.212694384780051,0.157119274289369
"GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS",-0.00837402513394661,0.291783331573778,0.00126801758888057,-0.0817028348585839,0.0731062130475867,-0.0604983418485721,-0.337679541012552,-0.201559645300559,0.138707629302012,-0.232563643868633,-0.247474757227845,-0.32568877091535,0.333668160575812,0.187179651482254,-0.0363898431635776,0.107301223008654,-0.11145238746427,0.00357482238789225
"GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS",0.236159197376792,0.060992855697174,0.101111616185831,-0.347758059309287,0.208241150698496,-0.0125228424155643,-0.402086326665552,-0.205145636783941,-0.197703689317349,-0.123230667924837,-0.065827152379839,-0.195734261144809,0.340542316327966,0.249886766700452,-0.00320179366840778,-0.112747161711757,0.0174498344051564,0.108375280497728
"GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS",0.0565370926779003,0.491208775747841,-0.135647489337243,-0.151754045006134,0.437083134229463,-0.449210607335848,-0.320951207746452,-0.0221466283188046,0.327594903503358,0.0338747876916183,-0.454404007621604,-0.0945135056260162,0.298274726822148,0.327124823706354,-0.226478434214996,-0.313598416718724,0.116703705134333,-0.120523123428175
"GOBP_DOLICHYL_DIPHOSPHATE_METABOLIC_PROCESS",-0.019068659540266,0.122206724243032,0.150401351922209,0.434061430697521,0.377111269000077,0.651457541191469,-0.395368441988024,-0.386350619991278,0.10028472364081,-0.682478063075163,-0.727298302764544,-0.607135998770645,0.476893547690152,0.490288373462456,0.264222882494219,0.422021219746662,-0.705537860276668,0.607815376885674
"GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS",0.323362262083726,0.357246058124378,0.434709096121556,-0.0645520767505917,0.0852872918031967,-0.00134055023769969,-0.347698460121247,-0.402228301754183,-0.338660406530873,-0.520843763061361,-0.520215121332831,-0.38168617792818,0.457213107202927,0.483328076645101,0.351144300948889,0.0414169924098288,-0.22475943762552,0.00394301772684319
"GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",0.194823090336391,-0.0336959908343535,-0.0207857230861641,0.0180950398834824,0.106860856119017,0.13464466624942,0.0273301799592646,-0.197649601612016,-0.0030525634445708,-0.276540323193882,-0.237416834849418,-0.272169040601719,0.273572788588037,0.235107192780219,0.140102994541112,0.207970196372069,-0.219591892521241,-0.0360871236356807
"GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS",0.5105121608268,0.254663749138246,-0.15377195672537,-0.153099600084916,0.0997555167329169,0.0482422650378584,0.0223815370410878,-0.163835434731556,-0.36581803432013,-0.561807996522852,-0.366015839646651,-0.393172921172195,0.188904954822952,0.507176356976984,0.636623301355006,0.0320473984576901,-0.234386357706875,-0.365114909197261
"GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",0.086987667185868,0.11654358124893,0.180985102592644,-0.189926278220692,-0.157298491758461,0.0169405103543529,-0.178523979542577,-0.162187327359802,-0.0690414196986761,-0.11511741576428,-0.0897815504034194,-0.11888081831107,0.346884091178247,0.0123671864696812,0.207664120076976,-0.0165603726740344,-0.15604193492652,-0.241838041224921
"GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS",0.136503520742151,0.0508621039325818,-0.146540348380843,-0.0623279524719902,-0.0277126012908964,0.184332232553423,-0.165401351664557,-0.242520365508709,-0.111139064315955,-0.33569270939989,-0.252202863278733,-0.312398611648577,0.297205858285455,0.402954205757954,0.303275920928058,0.143279830353128,-0.303208404197193,-0.120959459696229
"GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",0.293844768226144,0.332947084957906,0.0969521520948455,-0.127546938438849,0.0407674334903222,0.161476625507231,-0.346896421529244,-0.283568475235949,0.149897586261656,-0.393644249614998,-0.364262374625063,-0.309997684650238,0.33626745625326,0.50194592034069,0.331544960687376,-0.05104277521775,-0.41342475895509,-0.306828604188512
"GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.21144949970521,0.0627912800733963,-0.0520878854158722,0.00259236510139149,0.0618779053157125,0.236352783232558,-0.225542774201322,-0.207496263763256,-0.0281207187781908,-0.388131866714759,-0.360887142912478,-0.422308578136428,0.38061093356532,0.366873935593417,0.332005689788426,0.308048097151747,-0.2491402257139,-0.0115446169150206
"GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",0.202029280604231,0.273019620438791,0.269421144830752,-0.0794037407653413,0.142517239238401,-0.064809237724094,-0.136759749504249,-0.339286477614725,-0.119933321374176,-0.343766617682768,-0.215379666437529,-0.135930858864608,0.242145265878714,0.380996531211512,0.243725461692831,-0.180172219712086,-0.0916537257235426,-0.254700791432893
"GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS",-0.161608451398388,-0.223254830640036,-0.40516679381993,0.319549307716091,-0.161621713973744,0.146891527919327,0.621321760826741,0.0914252465936845,0.491532530188684,-0.0608076452695403,0.246984712299283,0.275887191555197,-0.0077974955826956,-0.293363452770932,-0.109158621482317,0.156970942630623,-0.150434600483086,-0.359560785753035
"GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS",-0.0812670953916035,0.135200149941119,0.00313534024423845,-0.345896314741302,0.0538869257951348,0.000272177078711133,0.0220351793314743,0.362959102703561,0.0917633576162382,-0.402142350697617,-0.283042268405646,-0.535674305647523,0.390061809149531,0.272449976838606,0.488058035723112,-0.020945712741397,-0.567245769119998,-0.390624536229566
"GOBP_GLYCOSPHINGOLIPID_CATABOLIC_PROCESS",0.146799434116971,0.370873666380483,0.337353007576425,-0.308480166197222,-0.0926040909612662,-0.173344742037517,-0.0611749636402217,-0.0321382550268895,-0.164614763034373,-0.502658816679113,-0.480549506940502,-0.421715914103994,0.410018192698252,0.498679482200402,0.420567142416469,-0.046984248943533,-0.483259007264018,-0.300325349423093
"GOBP_GLYCEROLIPID_METABOLIC_PROCESS",0.173056748199043,0.110358796155164,-0.00822652120978135,-0.026356641471583,0.00573089948164396,0.0871778902848255,-0.189786264356565,-0.196341424206367,-0.0661495483472703,-0.314087306206118,-0.263652373560937,-0.329309404412486,0.322621357604873,0.316452309829455,0.224135088945967,0.170724344459347,-0.196756312889013,-0.0250691357241488
"GOBP_GLYOXYLATE_METABOLIC_PROCESS",0.293639559983555,0.560945699508043,0.46140903262754,-0.108273160239586,0.253727944710659,0.145414042095711,-0.484783518411121,-0.420255585045935,-0.178963009092217,-0.206819016590075,-0.68959957014101,-0.297763153836928,0.266949286685159,0.70745137345884,0.398720313248186,0.32111747059681,0.203259416375976,0.0488261306355476
"GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",0.184713815914815,0.0513017437993406,-0.128712910076046,0.139749047281719,0.110564293397327,0.199505963259212,-0.234609793957096,-0.228005437546776,-0.0793490503881715,-0.415270602812347,-0.383465825100112,-0.429139967123075,0.333154709671026,0.388833133115846,0.334859713924457,0.358680081860248,-0.181798735553568,0.0444456984318541
"GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",0.138975626839453,-0.0854546716674612,-0.152184022861245,0.0350320825441511,-0.167757781211089,0.466648843665122,-0.0271572659748382,-0.144846756339695,-0.150256011073031,-0.501801259907385,-0.246748924851164,-0.401049308297852,0.374003667238853,0.387590184572299,0.312194182759965,0.40337163964814,0.0356094878501974,0.105645684547233
"GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS",-0.00695622630485995,0.223273510460272,-0.152796141637031,-0.355082855980403,0.0674572825284399,0.487980749796433,-0.0199017889117015,-0.238528577355284,-0.0595333685838216,-0.381097044589988,-0.417310881498211,-0.563820748229094,0.618590564509555,0.299460703396579,0.428125312837698,0.39429026209077,-0.232367669940123,-0.0350484999328626
"GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",0.175700792331616,0.168582652178856,0.215073415512902,-0.228198299768745,0.188722180940554,-0.0225378039057215,-0.285474637025842,-0.263290091327669,-0.194522842457848,-0.283878916872107,-0.153985409294687,-0.196553087744129,0.311680232394966,0.310301404580763,0.185165257437053,-0.159077044995487,-0.03631770540447,-0.116531383394292
"GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS",0.325749865848415,0.13079515410927,-0.0874449581360316,-0.0840290825020433,0.173267196145277,-0.0486229349869579,-0.198232808567359,-0.437287529652813,-0.224028687541841,-0.390270145705437,-0.0342382003478859,-0.199555817221396,0.247604366388914,0.354796332196579,0.212190818481369,0.0331517265942398,-0.329572908744162,0.111265025241099
"GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS",0.179470429314505,-0.039397860734039,-0.10247940363431,0.156046409549965,0.11459175741872,0.111102858874744,0.00406122373026396,-0.159225555004442,0.107888027711868,-0.190777703320332,-0.211463756615715,-0.222929950653756,0.292014171698936,0.230460866370971,0.0767066775847701,0.0968234888601877,-0.2306001130158,-0.128911188363361
"GOBP_CERAMIDE_CATABOLIC_PROCESS",0.17661243499338,0.100729136444981,0.242095331912412,-0.359520959770142,0.00799019748699362,-0.108098060014288,0.0249897543535796,-0.0930609579886306,-0.237289410687153,-0.352537444377626,-0.489758770062393,-0.265980880813093,0.346210790790949,0.52619301454411,0.377167509595627,0.00469562430785017,-0.304940109363999,-0.190153857762618
"GOBP_SPHINGOID_METABOLIC_PROCESS",0.264913775132109,0.0058411217941311,0.0292399064965716,0.0348052327124926,0.215343941663324,0.188526755117227,-0.0615340286414895,-0.29126751429267,-0.315562608739749,-0.317428560529509,-0.171347130303565,-0.251738130456675,0.199898014842508,0.460235468091967,0.00120317519939969,0.113851071387853,-0.27123358071168,0.115639338432764
"GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",-0.0251406004377218,0.078467354527764,-0.0117780036076422,-0.199809527755542,0.00440146299201144,-0.0977479158238499,0.0882139961003119,-0.035889162211118,-0.171786169896989,0.177378636243911,0.116474235045405,0.270488170985918,-0.272601170972359,-0.0511956210634607,0.0509250737928461,-0.0544606456462502,-0.0437438115075952,0.220733435918497
"GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.186482402047407,0.560983930539355,-0.0661643687541948,0.121689811689218,0.0532793257304424,0.33549595903058,-0.292212094595669,-0.471599977499634,-0.458769077099738,-0.132379631668828,0.184224184573953,-0.0136653326691427,0.14965288621056,0.293802054671857,-0.241666266699065,0.253453955571143,-0.0764326317404228,0.442685940092904
"GOBP_SALIVA_SECRETION",0.116921623068008,0.644084398192296,0.360511300910135,0.278179336198104,0.550267799055371,-0.327400272290616,-0.307326966854318,0.136899644074992,-0.480357906884825,-0.0424942977397669,-0.180969034353881,0.0870823135637613,0.00232104121701757,-0.194723783015411,-0.441896522920913,0.0846295321953123,0.0137257051751609,-0.0283250963554137
"GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS",-0.260334675832348,-0.356649044710691,-0.582402481187853,0.607965893378404,0.38622941290792,0.66834383161757,-0.159693155980099,-0.359683547246123,-0.152296228602699,-0.538002746260025,-0.559586740443551,-0.691357190637005,0.210010070843569,0.247188198328303,0.157278476979409,0.504258783348823,-0.0149467046474183,0.501069802974916
"GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS",0.127017039111221,0.0528995985814913,0.0474780527265036,-0.0439757984856693,-0.187412885386935,0.21196962449876,0.0518304204671773,-0.158619892890689,-0.153119425478647,-0.117394145091524,-0.179728992002401,-0.116030337215274,0.187756412337224,-0.0443766582261142,0.15603234340036,-0.0268582919562708,-0.163217869997975,0.101763650632791
"GOBP_RETINAL_ROD_CELL_DEVELOPMENT",-0.223069801048557,-0.18092951795682,0.294128291543866,-0.190648028243064,0.372799201002144,-0.039502437578058,0.508851535266301,0.373799495204127,-0.135768246929641,-0.0713511596601478,-0.0816453905704176,0.153292777971714,-0.26910186129533,-0.50533309303275,-0.0743370546526895,0.347558669153184,-0.341265019315338,0.300806297142653
"GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.0441145272703,0.128607072816205,0.0761571347566977,0.233714774220921,0.179209461806416,0.187216332480892,-0.298502594491183,-0.352699674950427,-0.197655571068874,-0.379310667500715,-0.345602233995361,-0.405262979993636,0.350341326764652,0.279192569067251,0.21866969104016,0.309131809937049,-0.0188733386521898,0.164865059983649
"GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",-0.0718249796376813,-0.0512158265738043,-0.217152419763728,0.239842468766174,0.312167065306943,0.355005309546873,0.101426323225809,0.123315947718848,0.325242156987802,-0.301017016699099,-0.323398219140006,-0.357099179457552,0.249100070294958,0.0114922387480592,-0.273947538322553,0.0550088139166603,0.100619451044766,0.0131748003158177
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",-0.287987697292983,-0.227518138275255,-0.254147662699087,0.472723938600107,0.39161090652261,0.386014560386196,0.172362197808408,0.183715003986191,0.472783510235773,-0.356365332272782,-0.276455023516865,-0.301154076945857,0.164524272347825,-0.0968028673887278,-0.384010194813882,0.0782233157290167,0.0904873215390098,0.225164631521527
"GOBP_REGULATION_OF_CENTRIOLE_REPLICATION",0.300861683338534,-0.255263949332858,-0.280478994576358,-0.339677185290058,-0.0630753273071637,0.200525528795647,0.080719193817534,-0.284787345375712,0.18043887761348,-0.202416362331582,-0.191794402753665,-0.218742660477317,0.030729763974434,-0.107516834101011,0.31835280773078,0.616225904823087,-0.449618382480917,0.251347893101512
"GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION",0.0727952924062842,-0.441581696975473,-0.0767150943266807,-0.458774824167737,0.229438991080182,-0.0246591127328108,-0.0525268550590345,-0.406264732491107,0.117899687085886,-0.22930692622531,-0.268502535083025,-0.481194101907719,0.384130833510657,0.339091962309809,0.227455631028534,0.750019588988006,-0.470051916652845,0.359671131756383
"GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION",0.395725436049091,-0.49638070199646,-0.53895608680221,-0.244126506226398,-0.0346231202168674,0.587962762771618,0.406164889520179,-0.293169010917787,0.496604094914263,-0.211190070738882,-0.423280452541411,0.0188695249790227,-0.39363871090597,-0.396282570095351,0.180743332717616,0.672225075146086,-0.632889025467934,0.238950471873579
"GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION",0.220693112098424,-0.524513319589869,-0.482860652760524,-0.270947453268781,0.23864012598682,0.648106839900452,0.562681905976031,-0.304599825382539,-0.116103747209611,-0.40393448378412,-0.170286546924283,-0.503741206132421,0.10127996584901,0.138478085506809,0.350156545721998,0.303316130275737,-0.250761257528137,0.217679954226863
"GOBP_REGULATION_OF_CENTROSOME_CYCLE",0.064355599221361,-0.281392645834161,-0.37973786816901,-0.291584924011631,-0.0294870541381836,0.29508245254919,0.0941639378964561,-0.145149605874636,0.275956539507344,-0.203737140974739,-0.166149472393833,-0.30381626771633,0.176786437056631,0.10755537734588,0.192678479420244,0.530727897014479,-0.463539156851697,0.182633672526441
"GOBP_XENOBIOTIC_EXPORT_FROM_CELL",0.192249359141286,0.392706928725071,0.282110118294651,-0.259791300287267,-0.235685842179128,-0.479858147947482,-0.428460783067801,-0.135868715440088,-0.256809946711904,0.325369455653818,0.00404580975205718,-0.130423087269023,-0.0171300923680055,-0.00848017024255826,0.436755822565986,0.0135094979119806,0.055097865592227,-0.0769849924643955
"GOBP_REGULATION_OF_ORGAN_GROWTH",0.115270440448142,-0.0552482035219668,-0.164307737417422,0.0777342754630375,-0.0432492358602988,0.153002055075023,0.0205981638468434,-0.207810792499274,-0.0873253523882633,-0.313925348843063,-0.252622835459576,-0.163378868173508,0.0762383118202087,0.120620633560274,0.208826383228566,0.352200463911923,-0.0719071323347858,0.101774275871908
"GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH",0.165967587959735,-0.0773237775693351,-0.170597065938283,0.183663294840151,0.0371559852821052,0.163406218530738,-0.173309776779808,-0.246289031027234,-0.223549259172611,-0.488336725656173,-0.35148120487265,-0.297231031369348,0.255873102191305,0.247004201768756,0.382220836484855,0.38750698280851,-0.101076831246509,0.0215642925742819
"GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH",-0.0973406935638131,-0.0398122003031974,-0.124823835027814,-0.00805587793601181,-0.0691350182473749,0.142522504163848,0.01097781611228,-0.078388533388409,-0.0858275799877848,-0.0714805827234964,-0.0772717145761047,-0.0129465882623226,-0.00694240785614936,0.133865901744783,0.156979060600682,0.327722370356864,0.063460943485826,-0.110701139804963
"GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY",0.0979746432870394,0.132794612926462,0.133567136317764,0.269439771321251,-0.0809393741441586,0.251769583289808,-0.285089548734589,-0.12882129640856,-0.150213137341636,-0.282414366103959,-0.366653481254646,-0.421839226613414,0.295220013682482,0.369074708824621,0.125041350052529,0.298997764671679,-0.072973310611086,0.0534723745382295
"GOBP_GAMMA_DELTA_T_CELL_ACTIVATION",0.0132188914280499,0.182827211515261,-0.0749196641813174,0.36725788292986,0.423029701500619,0.252466378559771,-0.169504232168949,0.0171168487181327,0.0407151316955852,-0.356427821183087,-0.41124555513911,-0.309123506207773,0.264561026859901,0.0244998172169253,-0.0464057058314493,-0.0628145581444972,0.193529137014254,0.140205262963633
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION",-0.0514148572692096,-0.0651944207329696,0.0181028980717024,0.137982364547092,0.164425091486106,0.228177037942446,-0.23100339276153,-0.0874707687667651,0.00803247783793543,-0.280120412597485,-0.322626296498729,-0.322077964941423,0.357386991915636,0.229752420216419,0.0804231362346539,0.17813347497448,-0.124930795828292,0.0120245423588916
"GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",-0.0345145914545538,-0.0372025861588483,-0.0127836861730232,0.10455121729735,0.13131666222127,0.214385487388038,-0.242043800310747,-0.110282680075108,-0.00658123832492349,-0.274689965825797,-0.301875519144136,-0.334650847219465,0.371814856747988,0.199121818152699,0.104510285278059,0.183089871739015,-0.156517657780936,0.0838787587344532
"GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",-0.0834761709341781,-0.24028078070416,0.130681395072485,0.176920499053063,-0.000941484782420371,0.304873321158546,-0.168153853693621,-0.304507834429973,0.0685192685957859,-0.328142248907813,-0.363756231246627,-0.440263587381538,0.377072090139444,0.178274059951552,0.194739823013407,0.263171644042573,-0.0472472183120576,0.0851660252876134
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",-0.136094911153509,-0.236830208579562,-0.0477200449219377,0.115719848354835,0.162692794771646,0.302572290187328,-0.187827270064406,-0.0901325934399398,0.167958854817907,-0.262908729881544,-0.292412144694907,-0.335142658383643,0.360604266782895,0.220284093108062,0.0530656403907271,0.183020352699824,-0.144392007095135,0.0631882233148984
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",-0.243999702556325,-0.262651390916385,-0.0299982486640729,0.157961002272324,0.237526929805421,0.380061126370708,-0.235232705030029,-0.151726012235838,0.186654860613582,-0.309149924729658,-0.346791472022105,-0.413099151630057,0.401590952831,0.243944805805124,0.0751979403235537,0.2644470780942,-0.0974680748158769,0.199777327980013
