"gene","AD_logFC","AD_padj","AD_label","AD_drug_logFC","AD_drug_padj","AD_drug_label"
"ZNF407",-1.03711190153446,6.51198981461917e-10,"down",1.23650822981425,9.56463432002461e-16,"up"
"ARRDC5",2.02742138322744,7.34588231256772e-10,"up",-1.37784689208579,5.39244766767652e-05,"down"
"SIAH1",1.24638648787286,8.68002296413738e-10,"up",-1.27576242948623,7.66503344770797e-13,"down"
"LGR4",-1.07498531545687,8.7050899906574e-10,"down",1.13048730047318,4.92493854928037e-10,"up"
"NATD1",-1.24400661637766,9.05968766869246e-10,"down",1.2306757655065,1.84557512789909e-09,"up"
"LRIG1",-1.85989681109378,9.31371922607608e-10,"down",1.60411875053889,4.11749818594043e-08,"up"
"CMTM1",-1.46583833363955,1.05896909803582e-09,"down",1.24900880358879,2.5905268383326e-07,"up"
"MTND4P12",1.51267486174265,1.08118682133557e-09,"up",-1.54811537379154,3.62478688626706e-10,"down"
"RPS15AP10",2.98085124647456,1.15646530102646e-09,"up",-2.51508962935364,4.84625226235468e-10,"down"
"CD2",-6.99368607183309,1.1572533870589e-09,"down",3.9683319114204,0.0167792317358235,"up"
"PCDHGB7",-2.35140645155255,1.17220566605424e-09,"down",2.59382455818924,3.58755525289087e-14,"up"
"SHFL",1.0108677093529,1.21316088705361e-09,"up",-1.02977471136717,1.29346763789712e-12,"down"
"CAMK2B",1.97343096467416,1.36230967420304e-09,"up",-1.65180686401756,3.18431257052641e-09,"down"
"DPP9-AS1",1.9901637064958,1.40163393198313e-09,"up",-1.31144208879712,8.41515431944164e-07,"down"
"SLC9A3-AS1",2.2084205319175,1.47743199859801e-09,"up",-1.09113612210524,0.000412178943871328,"down"
"CHKB",1.91937997850115,1.5334829493705e-09,"up",-1.72286721797725,9.79428852272494e-08,"down"
"LINC01914",2.17169424255562,1.68277340027369e-09,"up",-2.05121861822736,3.36738505775397e-10,"down"
"TGM5",-1.73318637361318,1.86415047305296e-09,"down",1.54929770113061,1.2803666777272e-07,"up"
"TRAPPC6B",-1.10333679164908,1.86882827742659e-09,"down",1.05584332071224,1.81349531830271e-08,"up"
"PJA1",-1.38446499218702,2.02374403919945e-09,"down",1.5875291155044,6.30720717550512e-14,"up"
"MAP2K6",-1.0502565007531,2.17391647506198e-09,"down",1.14295236145344,3.06898722323584e-10,"up"
"RASA4",1.24884515888167,2.22857134842708e-09,"up",-1.00703472418176,2.14010600467676e-07,"down"
"PANK1",-1.1855345470958,2.48902837047754e-09,"down",1.17676152732709,1.78481922081896e-10,"up"
"SLC35A1",1.13668194203456,2.83582786823483e-09,"up",-1.11460826541967,1.10284887438812e-09,"down"
"TNFSF13B",1.09394640080216,2.85056771215785e-09,"up",-1.02677667527101,3.39558214774693e-09,"down"
"USP43",3.74877459633505,2.86967023129117e-09,"up",-2.24914203374515,1.72563212491182e-06,"down"
"MITF",-1.18358792332876,2.88401507525567e-09,"down",1.14794046827882,8.85461542525808e-09,"up"
"ACER2",-2.90223243223905,2.9171889805208e-09,"down",2.94853273434667,1.45814593587427e-12,"up"
"APBA2",-2.20604047679398,3.1602491557375e-09,"down",1.61170909412576,0.000162262448436925,"up"
"DOK2",-1.45617004732671,3.65690373962989e-09,"down",1.64526582505544,4.36201542352424e-16,"up"
"SLC8A1-AS1",1.85743768572249,3.70162717556467e-09,"up",-1.91257322239004,1.25223605495294e-10,"down"
"C1S",3.57925481755932,3.72225504409622e-09,"up",-1.62164084454494,0.000913765880974078,"down"
"TMEM256",1.3269988013321,3.76336314885493e-09,"up",-1.25943485657024,4.4875072450823e-09,"down"
"PELO",-1.33599685235436,4.2073229266842e-09,"down",1.21367592748773,6.31012693107713e-08,"up"
"ARHGAP10",-2.85051986341972,4.32611615707962e-09,"down",3.2263949621884,2.41511288884044e-13,"up"
"GPHN",-1.07790637143454,4.33167914933561e-09,"down",1.02189472456738,6.04071055529724e-08,"up"
"RAB11FIP5",-1.82586851724018,4.35943244743929e-09,"down",1.49566081676637,5.78270511989643e-06,"up"
"PET100",1.8897210857991,4.4969966834554e-09,"up",-1.4463178598601,2.73323958171231e-09,"down"
"ABCG1",-2.23662544550966,4.58158068655516e-09,"down",1.52290973756959,0.000461917001835962,"up"
"PDK2",-1.32211530499568,5.74784472232926e-09,"down",1.41978989557418,7.63178903626907e-15,"up"
"SGPP2",1.81498070320943,5.90955407144069e-09,"up",-1.8379296825712,4.38229123397248e-11,"down"
"SPNS1",2.10192949409949,5.93717370773371e-09,"up",-1.28630610484874,0.000243828471792671,"down"
"RNA5SP498",2.6872220222805,6.18948050946826e-09,"up",-2.19492652029677,2.44819102577383e-09,"down"
"PGLS-DT",1.53694448852642,6.2107466217468e-09,"up",-1.07135560043286,8.16155189949096e-06,"down"
"MAP3K9",-1.03749958872308,6.40151903777336e-09,"down",1.09079952800702,9.55475034588983e-09,"up"
"REEP1",-1.17800140578017,6.46179265541635e-09,"down",1.13774426370746,3.87070693694007e-09,"up"
"MIPEP",-1.05865221388782,6.50731953135605e-09,"down",1.00192065943696,3.96569149655752e-08,"up"
"KCNAB3",1.96945827098701,6.50950512516176e-09,"up",-1.67149008037781,3.94625349025569e-07,"down"
"MIRLET7A1HG",1.24414169958674,6.63392391609999e-09,"up",-1.03793863712538,8.8724902886922e-09,"down"
"ABLIM3",-3.11367886051407,6.75349919546309e-09,"down",1.86096597241862,0.00970178819778101,"up"
"C1orf159",1.15114990766786,6.79785215375448e-09,"up",-1.43259096700863,3.39836003647691e-12,"down"
"CD163L1",-1.85448851435613,6.9829023913124e-09,"down",1.24745212179464,0.00136604715469562,"up"
"MIR1244-2",1.10214532457246,7.18772435154716e-09,"up",-1.02508458399575,1.36575700780603e-09,"down"
"ARG2",-1.33233322158314,7.42053356059891e-09,"down",1.11421465706328,2.1229012630638e-06,"up"
"CDC14B",-1.48288748937781,7.44205199024108e-09,"down",1.19356318146456,2.71997124087539e-06,"up"
"NDUFA5P10",1.48411207692149,7.55346711380233e-09,"up",-1.5103627617368,8.49951857680076e-10,"down"
"AMOT",-1.23852149517589,7.65876049196138e-09,"down",1.37582361514217,5.4427979597433e-13,"up"
"NCAPGP1",2.91225847475685,8.64774975083863e-09,"up",-2.81493368133226,7.29461908577647e-14,"down"
"SNORD14A",2.45365345567629,8.86913348260948e-09,"up",-2.1777333073402,7.79539021977128e-09,"down"
"LPCAT3",-1.51013792764246,9.26649203617326e-09,"down",1.58907894584506,2.33925991859243e-12,"up"
"U2AF1L4",1.3577848886639,9.44297803316762e-09,"up",-1.39851314682062,1.05473945929419e-12,"down"
"MGAT3",-2.09156212226336,9.82658008471403e-09,"down",1.9622320722556,5.57178661090952e-08,"up"
"MXRA8",1.43928042776725,1.01197157038539e-08,"up",-1.09274267064907,1.84490477060542e-06,"down"
"MMP9",-1.33440189230201,1.0180693965435e-08,"down",1.73154132314506,7.49772163928908e-15,"up"
"STARD13",-1.28294859808512,1.07303456305678e-08,"down",1.03995948120217,4.42221778016402e-07,"up"
"CELF2-AS1",-2.48696014155399,1.08963501421174e-08,"down",2.49476553847214,2.56062675037492e-09,"up"
"GABRA3",-2.38893514585991,1.09700371118219e-08,"down",1.92937360216101,2.09845208555151e-05,"up"
"MPV17L",1.1002571080349,1.10860062844696e-08,"up",-1.09798374866502,1.32932467554155e-10,"down"
"VPS9D1-AS1",1.49601556172765,1.14264217047679e-08,"up",-1.47338688136348,1.75054177963851e-09,"down"
"TOM1L1",-1.34468491784463,1.17310248947047e-08,"down",1.28547623961921,1.14546015599265e-09,"up"
"SLIT3",-1.39072994141232,1.34516895662266e-08,"down",1.75613156255651,7.99319881782728e-17,"up"
"RAB23",-1.7002969702173,1.48086884031359e-08,"down",1.56737057692909,2.12313773005877e-06,"up"
"PTOV1-AS2",2.04230505175781,1.5030274515289e-08,"up",-1.90727875921819,1.53236374688931e-13,"down"
"LGALS3",-1.06881089171561,1.52291798124655e-08,"down",1.22982009950288,1.60809422025962e-13,"up"
"ZNF415P1",3.62008768987516,1.54530411082216e-08,"up",-4.07020935786259,4.16452690314132e-10,"down"
"VPS33B",1.44109961931976,1.72301817103034e-08,"up",-1.37642180889992,3.26684364628783e-09,"down"
"RAD51-AS1",1.13672376445386,1.79013046592911e-08,"up",-1.07527979272987,3.34154680083509e-11,"down"
"MZT2B",1.06360877017819,1.81045072815123e-08,"up",-1.21464406459989,9.39565598219463e-15,"down"
"CFAP126",-1.91834405215084,1.86219875041494e-08,"down",2.16333942226297,1.55220878626707e-12,"up"
"CACNB2",1.88184053152781,1.87139433353213e-08,"up",-1.0927205559125,7.80889066701744e-05,"down"
"TREML2",-1.94986715500482,1.88400903024188e-08,"down",2.16064686599002,9.46840126245369e-12,"up"
"PLD1",-2.12571406084568,1.91378868781704e-08,"down",2.24353698415365,8.63129350467478e-11,"up"
"EIF4BP6",-2.42028370817693,1.93931132054628e-08,"down",2.42968338985906,2.19571825115636e-09,"up"
"PDXP-DT",1.95073036931614,1.96419107805424e-08,"up",-1.32947235417541,1.72059229903721e-05,"down"
"PRR22",2.29800701043248,2.00335674486328e-08,"up",-2.35524329848279,1.26304680306129e-11,"down"
"RAB39A",-1.30507208140226,2.13233199328529e-08,"down",1.23221312462007,4.35085900166692e-08,"up"
"DNAH17",1.31849975418823,2.3572678938173e-08,"up",-1.10940476860631,6.79402138683733e-07,"down"
"SPTA1",-1.79091761498467,2.36968361119622e-08,"down",1.77456071085935,5.81790242803515e-08,"up"
"ADAM11",1.455978728616,2.45819692975723e-08,"up",-1.17808492561532,9.675722744976e-06,"down"
"GNMT",2.35788892431771,2.47764634573542e-08,"up",-1.93841480843199,5.06543175456033e-09,"down"
"ATP5ME",1.31975501254229,2.49183231561338e-08,"up",-1.26650125239287,3.87148733589806e-09,"down"
"FAM133DP",2.30611519699229,2.53105515278395e-08,"up",-1.88683083244184,5.53361259931028e-06,"down"
"MYBPC3",2.22966150310667,2.55359621032151e-08,"up",-1.42909560024145,9.38258526065456e-05,"down"
"ANO9",1.99911723382604,2.8479856304236e-08,"up",-1.28012621262112,2.57047384126086e-05,"down"
"DHRS9",1.40127515988124,2.86900671039471e-08,"up",-1.33189261339677,6.15736906740584e-08,"down"
"ZNF668",-1.25370600245614,2.87599979253243e-08,"down",1.1431145108659,8.66818892640877e-07,"up"
"NPIPA5",1.87289676859694,2.95102934463724e-08,"up",-1.63884727074384,1.03670771474312e-06,"down"
"RNU6-595P",4.10464440123945,2.98470091872764e-08,"up",-3.05370418714744,2.49610532474541e-05,"down"
"C11orf45",-1.69531680070725,2.99545590256805e-08,"down",1.47591926472735,1.43564653054252e-06,"up"
"RBM17P4",7.82028870015402,3.09640577366005e-08,"up",-4.03236304621051,8.09336167347293e-07,"down"
"ADCY9",-1.16899480637786,3.57615810018394e-08,"down",1.11803688321045,2.13724827981869e-09,"up"
"PINK1",-1.25912790891283,3.60226683422259e-08,"down",1.1612073089499,5.45128193064076e-07,"up"
"EYA2",-5.23000309361143,3.6791968295763e-08,"down",3.569207481664,0.00570533048098497,"up"
"TTTY14",1.57268494772399,3.95945733296518e-08,"up",-1.36659052219985,6.13518680387166e-08,"down"
"UPF3AP3",2.32917970858862,4.11436385141581e-08,"up",-3.00553678662183,2.01261975930141e-10,"down"
"ZNF682",1.65403020072371,4.69196382273278e-08,"up",-1.46939685956593,8.695215907075e-08,"down"
"HMGA1P4",1.51440495334967,4.70086049718993e-08,"up",-1.18896606041318,7.82061939681498e-06,"down"
"CRABP2",2.92463220569848,4.72584876887543e-08,"up",-2.40210255329519,3.0565789969394e-07,"down"
"TERF1P7",2.74020644709406,4.83681613173138e-08,"up",-2.15065712540199,9.95308813529489e-06,"down"
"TET2-AS1",3.92569426660317,4.92357854920284e-08,"up",-2.27678548536368,0.000662887106005976,"down"
"LINC00265",1.18291631451595,5.49132078296325e-08,"up",-1.00082782649573,6.11930501188935e-08,"down"
"SBNO1-AS1",1.77963622057051,6.08565269290512e-08,"up",-1.95744200173042,2.27786693620529e-10,"down"
"IRF9",1.55743917047467,6.11729690242774e-08,"up",-1.21595889826968,8.15559346475325e-08,"down"
"DLL4",1.50145801617623,6.88387764519194e-08,"up",-1.15504102170367,6.03114266774276e-06,"down"
"PIK3IP1",-1.13419003734796,7.11883921691313e-08,"down",1.16086795490071,2.58500743901709e-09,"up"
"MAP4K1",2.01418157347628,7.38418891544938e-08,"up",-2.00594430645154,7.46076808401776e-09,"down"
"OVGP1",1.65894631771976,7.52235298225298e-08,"up",-1.67330906483492,4.66431756844009e-08,"down"
"SPNS3",1.07898911696199,7.698548562258e-08,"up",-1.12163673316225,2.23791659702793e-07,"down"
"ETS1",-1.52543371585851,7.76075217874941e-08,"down",1.1645231569695,7.48342781958886e-05,"up"
"ABCG2",-2.9325987725722,7.77499350534958e-08,"down",2.17003540596945,0.0006381343358151,"up"
"COX6CP17",4.89325212084761,7.93844389532656e-08,"up",-3.34443608034565,1.82241748659235e-05,"down"
"AP1S3",1.22526167605774,8.0035992549606e-08,"up",-1.03918472152634,9.41343354325459e-07,"down"
"WDR83",1.44009673707124,8.06038401371009e-08,"up",-1.09871312114163,6.49140247825076e-06,"down"
"STIMATE-MUSTN1",1.76074600937616,8.14416504585458e-08,"up",-1.81994213330588,2.28515094570628e-10,"down"
"RPL5P34",1.30304071491308,8.74351185825294e-08,"up",-1.00129662273242,1.27086623843839e-06,"down"
"SIGLEC8",-1.90184029275037,8.88117184605979e-08,"down",1.04490718048814,0.00462767591769021,"up"
"PLIN2",-1.09536270498867,9.15065662631135e-08,"down",1.01834333453592,1.43273573074364e-07,"up"
"GPAM",-1.1277135316005,1.01624611189321e-07,"down",1.07656248988297,2.51013970982178e-08,"up"
"C1QTNF3",2.09610942936605,1.02620927106563e-07,"up",-1.40048857736233,7.34534538042668e-05,"down"
"EIF4EP2",-1.23192972393339,1.11204691383811e-07,"down",1.28636448598014,2.31398682061227e-08,"up"
"CORO6",1.4208619933684,1.15996336764428e-07,"up",-1.73140113395117,2.76915605626444e-11,"down"
"AARSD1",1.539031104568,1.19835456797104e-07,"up",-1.20607809047733,2.36751441101574e-05,"down"
"MUC5B",2.54014662910092,1.22769388131804e-07,"up",-2.32092212946683,6.52895004527224e-08,"down"
"TNFRSF21",-2.71510641431018,1.26427643580232e-07,"down",2.24596721442371,4.77155736076367e-05,"up"
"PEG13",3.18375941032343,1.27490710290238e-07,"up",-2.43839822796414,9.58742927304662e-06,"down"
"TXNDC12",-1.26387072515029,1.31124304578648e-07,"down",1.27547059068348,3.46685016450946e-08,"up"
"CDKL5",-1.24112180149488,1.31144776541017e-07,"down",1.51984733878213,1.77201686661917e-13,"up"
"ATP2A1",2.14852000571546,1.31469751576148e-07,"up",-1.49622308025557,1.08325336262683e-05,"down"
"DGKI",-2.76965038013036,1.33723300208192e-07,"down",2.03534683389356,0.00106581427358106,"up"
"LINC01515",2.24301282543261,1.35647070102239e-07,"up",-1.47865339894118,9.11156168421362e-05,"down"
"LINC00900",-1.91918807297631,1.37917646844564e-07,"down",1.70704736752721,3.86649937358626e-06,"up"
"OGN",2.41476615987991,1.3805434151201e-07,"up",-2.11852462172688,7.47163445669507e-07,"down"
"UCP3",1.56142669568541,1.41186869471055e-07,"up",-1.5219404484576,5.68486545005637e-07,"down"
"CPT1B",1.98907450872186,1.4345800220195e-07,"up",-1.71138034888803,2.31064382284976e-06,"down"
"MYH3",1.22017660571326,1.47761861134198e-07,"up",-1.4476889187465,1.64153396935657e-14,"down"
"ZHX2",-1.14570261338217,1.49146504309737e-07,"down",1.17063577167978,4.32099976556385e-09,"up"
"ACVRL1",-1.89043764599233,1.50210407892341e-07,"down",1.99339164040425,5.30554773737382e-10,"up"
"PRKAG1",1.60021567387515,1.5465217332448e-07,"up",-1.1579829080063,7.25865836216806e-05,"down"
"SNORA3B",2.72296305880673,1.62613891482316e-07,"up",-2.9849429801434,6.76169023287953e-09,"down"
"EPHA1",1.63609829108731,1.62971828540928e-07,"up",-1.39696021294873,1.41607580116449e-06,"down"
"ECM2",2.38745109671304,1.66055094873016e-07,"up",-1.95938043083749,1.20993463991879e-07,"down"
"MUC20",1.44223003951929,1.7317898033032e-07,"up",-1.26876851009302,4.06467506535459e-07,"down"
"CYP2D7",1.61335746349307,1.73529951189549e-07,"up",-1.32262196791492,1.37763368207916e-06,"down"
"SLC25A34",2.58230683016998,1.76796133235092e-07,"up",-1.2160202460478,0.00633581454160219,"down"
"ALG10",-1.69810827792517,1.89647295327194e-07,"down",1.51254001025796,1.67399010420243e-05,"up"
"IL7R",-1.22184673793828,1.94271548341299e-07,"down",2.47801034332641,1.85917949267437e-38,"up"
"C1R",1.91601062953228,1.97488944015319e-07,"up",-2.01221237181098,8.86265413067282e-08,"down"
"SULT4A1",2.83396598469149,1.98054599807196e-07,"up",-1.21836008314109,0.00561595963162175,"down"
"FABP5P7",1.04245076712706,2.01546351459428e-07,"up",-1.04116644725712,7.35010956648859e-07,"down"
"HCG27",1.71755714258342,2.15006853655604e-07,"up",-1.40262750653715,9.80811275814085e-06,"down"
"RNA5SP383",2.86102337351334,2.19810538562592e-07,"up",-2.16432978623777,1.76758986408479e-06,"down"
"SH3BP4",-1.26715486918494,2.27578962539522e-07,"down",1.40621420347051,7.41943342999987e-09,"up"
"VANGL1",-1.23013566680662,2.29786558105137e-07,"down",1.03353516095674,9.11198781923805e-06,"up"
"GABRR2",1.64715295933272,2.30313216248064e-07,"up",-1.01055588491705,0.00261402539224083,"down"
"INKA1",1.54062836915638,2.41863570772576e-07,"up",-1.4499198375819,1.75262543353644e-08,"down"
"RN7SL600P",4.08188981440318,2.47592714857227e-07,"up",-2.54219417832955,9.79560250370659e-06,"down"
"FLJ42393",3.46176505456742,2.48174705312614e-07,"up",-2.54161315100573,7.07852318685498e-05,"down"
"CCDC188",4.24825934156521,2.60158191378057e-07,"up",-3.11134094657503,1.71215262056683e-06,"down"
"CASC19",7.48617640310098,2.70425183865845e-07,"up",-2.26025243064939,0.00143052408594211,"down"
"FAM72A",1.18923768423538,3.21573843238916e-07,"up",-1.06502068627396,1.02160908947457e-07,"down"
"RAC1P2",1.73383818441509,3.44766870546113e-07,"up",-1.26314303535557,0.000123309511892619,"down"
"ASAP1-IT2",3.2411599587704,3.93749430440065e-07,"up",-3.18918299024098,1.01693945468933e-07,"down"
"PPM1J",1.49513390581083,4.09149297397768e-07,"up",-1.67002514919767,9.93434340434505e-09,"down"
"INO80D-AS1",1.95734693734968,4.15448038813469e-07,"up",-2.01640670448015,1.38441782426537e-08,"down"
"HELLPAR",1.15076685669842,4.39833033489274e-07,"up",-1.01774867046335,6.90390194236819e-07,"down"
"NOTCH4",1.37333022428259,4.77233810043611e-07,"up",-1.47939446968655,1.49908908909019e-07,"down"
"DEPP1",-1.85189839794072,4.79883119042078e-07,"down",2.08301856381039,5.15075884771915e-11,"up"
"BSG-AS1",1.12964763956946,4.91281198483108e-07,"up",-1.26745439776245,3.63232784806092e-09,"down"
"CEACAM19",1.7269383924913,4.91648193786198e-07,"up",-1.1015455088645,0.00040419328789596,"down"
"ABCB10P1",-7.29079784594069,5.07478162708705e-07,"down",5.71694789768698,0.0015514396222971,"up"
"TATDN2P2",-1.83581438932758,5.12232346905646e-07,"down",1.51608779029024,2.79091299831565e-05,"up"
"IFI44L",1.51343124533323,5.33552272372385e-07,"up",-1.39468239805212,1.31845557178962e-07,"down"
"LINC01909",1.54149415915419,5.36266207010678e-07,"up",-1.34054386992902,9.80987892530394e-07,"down"
"SIGIRR",1.08400672060085,5.4635159803596e-07,"up",-1.17652343702256,2.26351515242777e-07,"down"
"IL11RA",1.87070999445253,5.65102693154986e-07,"up",-1.55046343660395,8.83526187118671e-06,"down"
"RAB5CP1",4.9835287749147,5.79733028364496e-07,"up",-3.21552463242334,1.47592402199666e-06,"down"
"RBM44",1.12511231018527,5.8709542520028e-07,"up",-1.5975308349133,1.81550961130787e-10,"down"
"UFSP2",-1.08126415366472,6.01619269208241e-07,"down",1.13996935304101,1.74998565896214e-08,"up"
"TGM1",1.77851583690821,6.4915365902251e-07,"up",-1.60536055569258,2.50684857543935e-06,"down"
"SEPTIN7P13",1.15026494425511,6.63515234008014e-07,"up",-1.08590732243316,1.09705786245438e-07,"down"
"ICAM3",-1.50443428563091,6.69754842567096e-07,"down",1.51393365819076,8.27379744816549e-21,"up"
"LINC02019",1.183839843949,7.18378209921082e-07,"up",-1.27549092025491,1.8450188610789e-07,"down"
"SOBP",-1.74979928075511,7.27686757038981e-07,"down",1.10861138931799,0.00619878789895531,"up"
"AVPR2",1.08285628140717,7.40942980456265e-07,"up",-1.25404122685552,2.93808256251029e-09,"down"
"LINC01002",1.61160887580253,7.44384873145844e-07,"up",-1.26891311664603,1.2378442071783e-05,"down"
"CDKN1C",1.88019650347485,8.40605166455448e-07,"up",-1.30298323649448,0.000657888723775826,"down"
"ENOX1-AS1",3.29679760582558,8.88690130934419e-07,"up",-3.29612665512035,6.80790993492698e-07,"down"
"NDUFV2-AS1",1.7496259239457,9.77863618198846e-07,"up",-1.09589744986203,0.00309646318069025,"down"
"MSH5-SAPCD1",2.37477455234884,1.0071389385994e-06,"up",-2.56528662835667,9.98653247305054e-07,"down"
"CNPY2",1.1703734343528,1.11106096199103e-06,"up",-1.01749281134487,2.09588770880895e-06,"down"
"NDUFA6-DT",1.8710605805085,1.17898174170085e-06,"up",-1.10134164097318,0.00130295767087887,"down"
"ELMO3",1.04827848766837,1.18473305287433e-06,"up",-1.17650937399445,2.28100324187041e-08,"down"
"GPT",1.44225658865569,1.21716967459804e-06,"up",-1.09390724353844,8.59089687631756e-06,"down"
"ZNF763",2.06250926271807,1.25588956169848e-06,"up",-1.22578378764505,0.00124051657817795,"down"
"WWC1",-2.37002497984895,1.25637086405836e-06,"down",1.66973931672196,0.00319399256380937,"up"
"CLDN1",2.25452568009894,1.28009300561899e-06,"up",-1.52249397206813,0.000374564466413068,"down"
"RPL24P8",1.35302307620683,1.28226048722963e-06,"up",-1.20112849096788,1.7256600542262e-05,"down"
"ARHGEF5",-2.45323762950279,1.32392148874912e-06,"down",1.53188889781245,0.0135438790531717,"up"
"PRKAG2-AS1",1.70466243338898,1.32948075606396e-06,"up",-1.23285220581141,0.000404909607647178,"down"
"RPL7P18",7.19876425114499,1.33368986725861e-06,"up",-4.38325882572296,5.32962121970344e-05,"down"
"NLGN4Y",-1.12796600448626,1.33798395629577e-06,"down",1.05001130643359,1.45169263582012e-06,"up"
"ARL6IP4",2.01515782058079,1.34567262856734e-06,"up",-1.83548695528043,1.8775296924607e-06,"down"
"CSPG4",-1.97693362822725,1.35310343516372e-06,"down",1.75585498078354,4.33646669825359e-05,"up"
"B3GALT2",3.64737272043601,1.42861957030735e-06,"up",-2.13057271414094,0.000542537530746418,"down"
"NRAV",-1.17327276722413,1.43923837287957e-06,"down",1.14142651446678,3.7559340029191e-06,"up"
"ADCY4",1.44778750770493,1.45418111051162e-06,"up",-1.13211769555465,6.1977993531927e-05,"down"
"CRIP3",1.10371942064075,1.47478708977962e-06,"up",-1.34786440521935,6.5421292194494e-11,"down"
"SH3D19",1.54311574867545,1.5183689760661e-06,"up",-1.09160341461159,0.00056091518992948,"down"
"TCP11L2",-1.49566386349404,1.5511286405228e-06,"down",1.84092950845444,8.1245968445715e-11,"up"
"RN7SL558P",3.09498942149305,1.57711211971641e-06,"up",-3.3355573145503,2.66485444005925e-07,"down"
"ZFPM2-AS1",-7.15642143577957,1.60233095251828e-06,"down",5.32479472092092,0.00683094497382034,"up"
"ADM5",3.1165859780525,1.71961889467202e-06,"up",-1.59391693664061,0.00253745580022462,"down"
"RPL4P7",3.22954602027601,1.78280626414471e-06,"up",-2.6513245712065,4.68011107339824e-06,"down"
"HTR1DP1",4.51416986856624,1.82346868782885e-06,"up",-2.56210171672043,0.000215968030137429,"down"
"HEXD-IT1",2.07723344958045,1.88619005112307e-06,"up",-1.90466993791043,4.58310079250166e-06,"down"
"LRRC8D-DT",2.29985065565127,1.88958475219709e-06,"up",-1.87944544310815,0.000187427788472552,"down"
"PTCSC1",-1.02078938595648,1.93022958502875e-06,"down",1.43439596641477,7.50673806963912e-13,"up"
"TAS2R14",1.55077257822751,1.9936586913689e-06,"up",-1.58578623390444,4.60417413194028e-08,"down"
"PARK7P1",3.38194066439335,1.99444708260077e-06,"up",-1.93626274730195,0.000662204390087522,"down"
"ANKRD44-IT1",1.97219384430007,2.04755861264874e-06,"up",-2.61594411100592,7.10576721238397e-11,"down"
"RPP21",1.73225962038402,2.21893692971705e-06,"up",-1.9236128074924,6.46212950028434e-08,"down"
"KIF13A",-1.67408472732915,2.29197228671863e-06,"down",1.42271064537087,0.000126304682796991,"up"
"SLC9A5",1.56619465849751,2.32887132252996e-06,"up",-1.36378830760678,4.15814638168119e-06,"down"
"UNC5CL",2.11381015167458,2.37649451650656e-06,"up",-1.58874706906332,0.000117551429202907,"down"
"TMPPE",-1.67746224413442,2.44320925844214e-06,"down",1.65870061488023,1.54450427309051e-06,"up"
"SRGAP3-AS3",4.02062558422864,2.46811053391006e-06,"up",-3.80767232554323,1.16741224078834e-06,"down"
"PHBP19",3.65017129863321,2.66990665297194e-06,"up",-2.58035933149692,0.00013888954333975,"down"
"LEPR",-1.0849794412649,2.67708251317492e-06,"down",1.17407129434204,7.12582325446524e-08,"up"
"OXER1",2.12096638994841,2.89372346683834e-06,"up",-1.8439190162114,0.00014460788428119,"down"
"AKAP12",-1.44583988437346,2.9880548320371e-06,"down",1.73723714482907,9.11871626135149e-11,"up"
"FAM151B-DT",2.38674830029964,3.01226663902993e-06,"up",-1.70344487102692,2.10453332973764e-05,"down"
"NUTM2G",1.04376096052499,3.23851684487121e-06,"up",-1.02353569681906,1.62878636695876e-05,"down"
"LRFN3",-1.31306318530563,3.24924966874678e-06,"down",1.05889490878387,0.000143511795875547,"up"
"PSMB8-AS1",1.41851166929114,3.25788801168208e-06,"up",-1.48695001300927,7.12992688684818e-07,"down"
"MUSK",2.84814651156182,3.26723198563153e-06,"up",-2.69951236048682,3.28902794503586e-06,"down"
"LINC01529",1.67260380851471,3.35028546845202e-06,"up",-1.03505327892441,0.00188819595853643,"down"
"IDS",-1.08876512752064,3.55806081250161e-06,"down",1.18571808724002,1.23305116970983e-07,"up"
"STON2",-2.05641729123907,3.57356483918823e-06,"down",1.33194195376028,0.0120068030656327,"up"
"CCT6B",1.70522397309319,3.66820045063705e-06,"up",-1.12469413817517,0.000516856611298871,"down"
"TMPRSS9",1.90977402957897,3.70786756458852e-06,"up",-1.78285963997205,1.36850337226419e-06,"down"
"DNAI7",7.11192141999155,4.00638706487221e-06,"up",-1.76861132545241,0.0424927577035589,"down"
"RNU6-611P",2.75189437979416,4.2752618303252e-06,"up",-2.13497193189867,4.98688089231727e-05,"down"
"INE1",1.44147911631609,4.28755895744939e-06,"up",-1.16367354185422,5.10984918100465e-05,"down"
"LINC01814",-2.08670339304569,4.28793493979418e-06,"down",1.934383243589,1.68427898403261e-05,"up"
"MST1P2",1.62231389735267,4.34544488952457e-06,"up",-1.91017345376869,7.71705874679306e-07,"down"
"MARK2P8",2.48263844965807,4.63663143380534e-06,"up",-2.52975400786019,5.28354421749358e-05,"down"
"CD109",-4.67443732233759,4.64477922423116e-06,"down",4.60977504090427,2.70901618699449e-06,"up"
"LAMB3",-2.29252690942917,4.99768188711059e-06,"down",2.23899731335124,2.53091702804613e-06,"up"
"APRG1",2.03404869683373,5.10990871324494e-06,"up",-1.72428514197487,8.540374116048e-06,"down"
"SMOC1",-1.50143329158426,5.23805804185381e-06,"down",1.24564400814657,9.35918776575778e-05,"up"
"CMAHP",1.14910537743487,5.31952122495128e-06,"up",-1.11932309574794,2.00742275273526e-07,"down"
"RNU6ATAC39P",6.99131996800778,5.58991998472918e-06,"up",-7.37551602581512,1.10718153366773e-06,"down"
